CustomerKey;FirstName;LastName;ProductKey;SpanishProductName
27863;Carolyn;Ruiz;584;Carretera: 750, negra, 58
27864;Shaun;Luo;562;Paseo: 1000, amarilla, 50
27865;Destiny;Butler;561;Paseo: 1000, amarilla, 46
27866;Sergio;Raman;573;Paseo: 1000, azul, 46
27867;Alberto;Blanco;573;Paseo: 1000, azul, 46
27868;Jessie;Rubio;575;Paseo: 1000, azul, 54
27869;Shawna;Shan;564;Paseo: 1000, amarilla, 60
27870;Ryan;Davis;576;Paseo: 1000, azul, 60
27871;Faith;Cook;561;Paseo: 1000, amarilla, 46
27872;Ivan;Martinez;575;Paseo: 1000, azul, 54
27873;Dawn;Xu;577;Paseo: 2000, azul, 46
27874;Randy;Zhao;560;Paseo: 2000, azul, 60
27875;Pamela;Patel;560;Paseo: 2000, azul, 60
27876;Willie;Deng;579;Paseo: 2000, azul, 54
27877;Rebekah;Dominguez;579;Paseo: 2000, azul, 54
27878;Dennis;He;560;Paseo: 2000, azul, 60
27879;Kelvin;Chander;560;Paseo: 2000, azul, 60
27880;Curtis;Hu;575;Paseo: 1000, azul, 54
27881;Raul;Nath;572;Paseo: 3000, amarilla, 62
27882;Franklin;Hu;570;Paseo: 3000, amarilla, 54
27883;Marc;Hernandez;567;Paseo: 3000, azul, 62
27884;Jill;Alonso;585;Paseo: 3000, azul, 44
27885;Marvin;Torres;584;Carretera: 750, negra, 58
27890;Kyle;Evans;584;Carretera: 750, negra, 58
27891;Carlos;Howard;584;Carretera: 750, negra, 58
27892;Isabella;Foster;604;Carretera: 750, negra, 44
27894;Gerald;Sai;606;Carretera: 750, negra, 52
27895;Colin;Pal;568;Paseo: 3000, amarilla, 44
27896;Orlando;Torres;606;Carretera: 750, negra, 52
27897;Robin;Munoz;586;Paseo: 3000, azul, 50
27898;Trinity;Bell;568;Paseo: 3000, amarilla, 44
27899;Mandy;Xu;570;Paseo: 3000, amarilla, 54
27900;Toni;Prasad;585;Paseo: 3000, azul, 44
27901;Mariah;Cooper;575;Paseo: 1000, azul, 54
27902;Carolyn;Alonso;390;Carretera: 550 para mujer, amarilla, 48
27906;Gilbert;Chen;604;Carretera: 750, negra, 44
27907;Michael;Taylor;606;Carretera: 750, negra, 52
27908;Adriana;Sanchez;570;Paseo: 3000, amarilla, 54
27909;Mayra;Randall;606;Carretera: 750, negra, 52
27910;Arturo;Zhou;605;Carretera: 750, negra, 48
27917;Andrea;Sanders;313;Carretera: 150, roja, 52
27918;Samantha;Ross;311;Carretera: 150, roja, 44
27918;Samantha;Ross;575;Paseo: 1000, azul, 54
27919;Ryan;Lal;573;Paseo: 1000, azul, 46
27919;Ryan;Lal;310;Carretera: 150, roja, 62
27920;Mary;Howard;575;Paseo: 1000, azul, 54
27920;Mary;Howard;310;Carretera: 150, roja, 62
27924;Jeffery;He;372;Carretera: 250, roja, 58
27928;Dianne;Slattengren;384;Carretera: 550 para mujer, amarilla, 40
27937;Kristine;Alvarez;380;Carretera: 250, negra, 58
27943;Sabrina;Alvarez;378;Carretera: 250, negra, 52
27944;Dalton;Bell;374;Carretera: 250, negra, 44
27946;Katie;Holt;384;Carretera: 550 para mujer, amarilla, 40
27948;Cathy;Sloan;378;Carretera: 250, negra, 52
27949;Jason;Russell;605;Carretera: 750, negra, 48
27951;Roy;Torres;357;Montaña: 200, plateada, 46
27952;Roy;Perez;378;Carretera: 250, negra, 52
27953;Marie;Garcia;584;Carretera: 750, negra, 58
27956;Terrence;Jai;606;Carretera: 750, negra, 52
27965;Meredith;Gomez;605;Carretera: 750, negra, 48
27967;Stefanie;Patel;584;Carretera: 750, negra, 58
27969;Bryant;Patel;604;Carretera: 750, negra, 44
27973;Randall;Serrano;584;Carretera: 750, negra, 58
27974;Dustin;Shen;604;Carretera: 750, negra, 44
27977;Jerome;Alonso;605;Carretera: 750, negra, 48
27982;Cesar;Perez;584;Carretera: 750, negra, 58
27983;Ruben;Saunders;584;Carretera: 750, negra, 58
27984;Rebekah;Ramos;604;Carretera: 750, negra, 44
27985;Michele;Shen;605;Carretera: 750, negra, 48
27986;Henry;Vance;584;Carretera: 750, negra, 58
27987;Wyatt;Jenkins;584;Carretera: 750, negra, 58
28013;James;Miller;311;Carretera: 150, roja, 44
28014;Rachel;Robinson;311;Carretera: 150, roja, 44
28017;Christopher;Martin;314;Carretera: 150, roja, 56
28018;Rachel;Foster;312;Carretera: 150, roja, 48
28022;Jason;Lopez;310;Carretera: 150, roja, 62
28030;Jason;Gonzalez;310;Carretera: 150, roja, 62
28030;Jason;Gonzalez;573;Paseo: 1000, azul, 46
28031;Kari;Navarro;311;Carretera: 150, roja, 44
28031;Kari;Navarro;563;Paseo: 1000, amarilla, 54
28036;Jonathan;Gonzales;313;Carretera: 150, roja, 52
28038;Philip;Gomez;312;Carretera: 150, roja, 48
28038;Philip;Gomez;564;Paseo: 1000, amarilla, 60
28039;Xavier;Lee;312;Carretera: 150, roja, 48
28040;Jack;Mitchell;313;Carretera: 150, roja, 52
28041;Rebecca;Wright;310;Carretera: 150, roja, 62
28042;Joseph;Brown;310;Carretera: 150, roja, 62
28044;Jimmy;Navarro;313;Carretera: 150, roja, 52
28047;Jay;Sanchez;311;Carretera: 150, roja, 44
28051;Thomas;Young;314;Carretera: 150, roja, 56
28061;Kyle;Lopez;310;Carretera: 150, roja, 62
28061;Kyle;Lopez;563;Paseo: 1000, amarilla, 54
28062;Xavier;Roberts;310;Carretera: 150, roja, 62
28062;Xavier;Roberts;573;Paseo: 1000, azul, 46
28063;Gabrielle;Turner;561;Paseo: 1000, amarilla, 46
28063;Gabrielle;Turner;310;Carretera: 150, roja, 62
28064;Tamara;Nath;563;Paseo: 1000, amarilla, 54
28064;Tamara;Nath;313;Carretera: 150, roja, 52
28065;Carrie;Gill;563;Paseo: 1000, amarilla, 54
28065;Carrie;Gill;311;Carretera: 150, roja, 44
28066;Justin;Taylor;313;Carretera: 150, roja, 52
28066;Justin;Taylor;561;Paseo: 1000, amarilla, 46
28067;Olivia;Bennett;313;Carretera: 150, roja, 52
28067;Olivia;Bennett;576;Paseo: 1000, azul, 60
28068;Amanda;Wood;575;Paseo: 1000, azul, 54
28068;Amanda;Wood;313;Carretera: 150, roja, 52
28069;Jacob;Johnson;606;Carretera: 750, negra, 52
28070;Ian;Morris;310;Carretera: 150, roja, 62
28070;Ian;Morris;561;Paseo: 1000, amarilla, 46
28071;Trevor;Ross;575;Paseo: 1000, azul, 54
28071;Trevor;Ross;310;Carretera: 150, roja, 62
28072;Alyssa;Morris;606;Carretera: 750, negra, 52
28076;Logan;Williams;312;Carretera: 150, roja, 48
28076;Logan;Williams;575;Paseo: 1000, azul, 54
28078;Jack;Young;310;Carretera: 150, roja, 62
28078;Jack;Young;575;Paseo: 1000, azul, 54
28083;Kaitlyn;Foster;312;Carretera: 150, roja, 48
28083;Kaitlyn;Foster;574;Paseo: 1000, azul, 50
28088;Marshall;Lal;310;Carretera: 150, roja, 62
28091;Valerie;Liang;579;Paseo: 2000, azul, 54
28092;Morgan;Hall;312;Carretera: 150, roja, 48
28096;Alexandra;Stewart;312;Carretera: 150, roja, 48
28097;Jennifer;Barnes;312;Carretera: 150, roja, 48
28098;Roger;Zhu;579;Paseo: 2000, azul, 54
28099;Jesse;Turner;310;Carretera: 150, roja, 62
28099;Jesse;Turner;561;Paseo: 1000, amarilla, 46
28102;Arturo;Deng;578;Paseo: 2000, azul, 50
28103;Pedro;Martin;579;Paseo: 2000, azul, 54
28107;Tara;Simpson;571;Paseo: 3000, amarilla, 58
28108;Roger;Yang;570;Paseo: 3000, amarilla, 54
28109;Leonard;Tang;572;Paseo: 3000, amarilla, 62
28110;Cassandra;Sai;566;Paseo: 3000, azul, 58
28111;Jon;Zhang;585;Paseo: 3000, azul, 44
28112;Savannah;Evans;313;Carretera: 150, roja, 52
28113;Amanda;Powell;586;Paseo: 3000, azul, 50
28114;Jared;Cox;605;Carretera: 750, negra, 48
28115;Deanna;Jiménez;605;Carretera: 750, negra, 48
28116;Sabrina;Dominguez;606;Carretera: 750, negra, 52
28117;Craig;Vazquez;605;Carretera: 750, negra, 48
28118;Briana;Jiménez;584;Carretera: 750, negra, 58
28119;Curtis;Ma;606;Carretera: 750, negra, 52
28120;Pedro;Alvarez;606;Carretera: 750, negra, 52
28129;Justin;Griffin;310;Carretera: 150, roja, 62
28130;Joshua;Taylor;312;Carretera: 150, roja, 48
28131;Todd;Zhu;313;Carretera: 150, roja, 52
28131;Todd;Zhu;575;Paseo: 1000, azul, 54
28132;Clinton;Romero;605;Carretera: 750, negra, 48
28133;Willie;Huang;604;Carretera: 750, negra, 44
28134;Terrance;Rana;606;Carretera: 750, negra, 52
28135;Carla;Madan;604;Carretera: 750, negra, 44
28136;Kelli;Raje;564;Paseo: 1000, amarilla, 60
28142;Willie;Lin;314;Carretera: 150, roja, 56
28145;Brandon;Jones;313;Carretera: 150, roja, 52
28147;Omar;Black;311;Carretera: 150, roja, 44
28148;Jon;Zhao;310;Carretera: 150, roja, 62
28149;William;Miller;312;Carretera: 150, roja, 48
28150;Connor;Chen;310;Carretera: 150, roja, 62
28152;Ian;Rivera;314;Carretera: 150, roja, 56
28152;Ian;Rivera;575;Paseo: 1000, azul, 54
28153;Mackenzie;Torres;604;Carretera: 750, negra, 44
28154;Katherine;Patterson;313;Carretera: 150, roja, 52
28154;Katherine;Patterson;563;Paseo: 1000, amarilla, 54
28155;Taylor;Watson;563;Paseo: 1000, amarilla, 54
28155;Taylor;Watson;313;Carretera: 150, roja, 52
28156;Gabrielle;Hall;574;Paseo: 1000, azul, 50
28156;Gabrielle;Hall;310;Carretera: 150, roja, 62
28158;Clarence;Luo;310;Carretera: 150, roja, 62
28158;Clarence;Luo;575;Paseo: 1000, azul, 54
28159;Tamara;Yang;575;Paseo: 1000, azul, 54
28159;Tamara;Yang;311;Carretera: 150, roja, 44
28160;Melanie;Reed;605;Carretera: 750, negra, 48
28161;Jessica;Perry;310;Carretera: 150, roja, 62
28162;Bruce;Ward;313;Carretera: 150, roja, 52
28163;Rachel;Washington;313;Carretera: 150, roja, 52
28164;Gabrielle;Coleman;312;Carretera: 150, roja, 48
28165;Alexa;Rivera;311;Carretera: 150, roja, 44
28166;Cassidy;Coleman;314;Carretera: 150, roja, 56
28167;Samuel;Hughes;312;Carretera: 150, roja, 48
28168;Jacqueline;Ward;312;Carretera: 150, roja, 48
28169;Lucas;Blue;312;Carretera: 150, roja, 48
28170;Isabella;Johnson;312;Carretera: 150, roja, 48
28171;Aidan;Henderson;312;Carretera: 150, roja, 48
28172;Charles;Moore;310;Carretera: 150, roja, 62
28173;Timothy;Young;314;Carretera: 150, roja, 56
28176;Natalie;Roberts;312;Carretera: 150, roja, 48
28177;Cameron;Henderson;312;Carretera: 150, roja, 48
28178;Katherine;James;310;Carretera: 150, roja, 62
28179;Billy;Alvarez;311;Carretera: 150, roja, 44
28180;Jerry;Chander;312;Carretera: 150, roja, 48
28181;Katherine;Rodriguez;311;Carretera: 150, roja, 44
28182;Fernando;Turner;311;Carretera: 150, roja, 44
28183;Nicole;Howard;314;Carretera: 150, roja, 56
28184;Madison;Russell;312;Carretera: 150, roja, 48
28185;Eric;Alexander;311;Carretera: 150, roja, 44
28186;Jenny;Wagner;312;Carretera: 150, roja, 48
28189;James;Griffin;606;Carretera: 750, negra, 52
28190;Kimberly;Cook;311;Carretera: 150, roja, 44
28190;Kimberly;Cook;561;Paseo: 1000, amarilla, 46
28191;Mya;Long;576;Paseo: 1000, azul, 60
28191;Mya;Long;312;Carretera: 150, roja, 48
28193;Taylor;Davis;314;Carretera: 150, roja, 56
28193;Taylor;Davis;562;Paseo: 1000, amarilla, 50
28194;Lydia;Garcia;573;Paseo: 1000, azul, 46
28194;Lydia;Garcia;312;Carretera: 150, roja, 48
28195;Kellie;Martin;584;Carretera: 750, negra, 58
28196;Timothy;Cox;311;Carretera: 150, roja, 44
28196;Timothy;Cox;561;Paseo: 1000, amarilla, 46
28197;Kayla;Rodriguez;313;Carretera: 150, roja, 52
28198;Jared;Moyer;310;Carretera: 150, roja, 62
28199;Alyssa;Jones;312;Carretera: 150, roja, 48
28200;Morgan;Henderson;313;Carretera: 150, roja, 52
28201;Tyler;Martinez;576;Paseo: 1000, azul, 60
28202;Maria;King;576;Paseo: 1000, azul, 60
28203;Victor;Gomez;564;Paseo: 1000, amarilla, 60
28204;Peter;Xu;562;Paseo: 1000, amarilla, 50
28205;Carolyn;Mehta;584;Carretera: 750, negra, 58
28206;Angelica;Long;563;Paseo: 1000, amarilla, 54
28207;Larry;Moreno;574;Paseo: 1000, azul, 50
28208;Karen;Sun;564;Paseo: 1000, amarilla, 60
28209;Krista;Carlson;606;Carretera: 750, negra, 52
28210;Meghan;Alan;606;Carretera: 750, negra, 52
28211;Randall;Suarez;605;Carretera: 750, negra, 48
28212;Melody;Hernandez;604;Carretera: 750, negra, 44
28215;Priscilla;Shen;605;Carretera: 750, negra, 48
28217;Kristy;Carlson;573;Paseo: 1000, azul, 46
28221;Isabella;Rodriguez;314;Carretera: 150, roja, 56
28222;Eduardo;Lewis;311;Carretera: 150, roja, 44
28223;Jessica;Davis;310;Carretera: 150, roja, 62
28224;Spencer;Henderson;564;Paseo: 1000, amarilla, 60
28224;Spencer;Henderson;310;Carretera: 150, roja, 62
28234;Jack;Nelson;575;Paseo: 1000, azul, 54
28234;Jack;Nelson;310;Carretera: 150, roja, 62
28240;Eduardo;Clark;311;Carretera: 150, roja, 44
28240;Eduardo;Clark;563;Paseo: 1000, amarilla, 54
28243;Marcus;Cook;311;Carretera: 150, roja, 44
28243;Marcus;Cook;562;Paseo: 1000, amarilla, 50
28244;Samantha;Davis;562;Paseo: 1000, amarilla, 50
28244;Samantha;Davis;312;Carretera: 150, roja, 48
28246;Alexa;Gray;313;Carretera: 150, roja, 52
28246;Alexa;Gray;562;Paseo: 1000, amarilla, 50
28247;Jonathan;Adams;314;Carretera: 150, roja, 56
28247;Jonathan;Adams;576;Paseo: 1000, azul, 60
28250;Tyrone;Dominguez;310;Carretera: 150, roja, 62
28250;Tyrone;Dominguez;574;Paseo: 1000, azul, 50
28255;Robert;Clark;561;Paseo: 1000, amarilla, 46
28255;Robert;Clark;312;Carretera: 150, roja, 48
28257;Zachary;Martin;311;Carretera: 150, roja, 44
28257;Zachary;Martin;574;Paseo: 1000, azul, 50
28259;Samuel;Mitchell;562;Paseo: 1000, amarilla, 50
28259;Samuel;Mitchell;310;Carretera: 150, roja, 62
28264;Nicole;Diaz;311;Carretera: 150, roja, 44
28264;Nicole;Diaz;573;Paseo: 1000, azul, 46
28268;Jordan;Campbell;574;Paseo: 1000, azul, 50
28268;Jordan;Campbell;310;Carretera: 150, roja, 62
28270;Samuel;Long;312;Carretera: 150, roja, 48
28271;Sean;Gonzalez;314;Carretera: 150, roja, 56
28273;Madeline;Mitchell;311;Carretera: 150, roja, 44
28273;Madeline;Mitchell;564;Paseo: 1000, amarilla, 60
28284;Bailey;Kelly;606;Carretera: 750, negra, 52
28285;Savannah;King;576;Paseo: 1000, azul, 60
28285;Savannah;King;312;Carretera: 150, roja, 48
28288;Marco;Srini;314;Carretera: 150, roja, 56
28288;Marco;Srini;563;Paseo: 1000, amarilla, 54
28293;Shelby;Cox;312;Carretera: 150, roja, 48
28294;Alexis;Jenkins;310;Carretera: 150, roja, 62
28295;Wyatt;Collins;313;Carretera: 150, roja, 52
28296;Thomas;Butler;562;Paseo: 1000, amarilla, 50
28296;Thomas;Butler;311;Carretera: 150, roja, 44
28297;Gabrielle;Edwards;311;Carretera: 150, roja, 44
28297;Gabrielle;Edwards;564;Paseo: 1000, amarilla, 60
28298;Maria;Edwards;314;Carretera: 150, roja, 56
28298;Maria;Edwards;578;Paseo: 2000, azul, 50
28299;Jonathan;Shan;313;Carretera: 150, roja, 52
28307;Morgan;Gray;605;Carretera: 750, negra, 48
28308;Hector;Serrano;604;Carretera: 750, negra, 44
28309;Julie;Lal;575;Paseo: 1000, azul, 54
28311;Terry;Raje;573;Paseo: 1000, azul, 46
28312;Joy;Jimenez;605;Carretera: 750, negra, 48
28313;Brett;Perez;605;Carretera: 750, negra, 48
28314;Dwayne;Romero;604;Carretera: 750, negra, 44
28315;Stacy;Alonso;606;Carretera: 750, negra, 52
28316;Jaime;Martin;604;Carretera: 750, negra, 44
28317;Ivan;Weber;605;Carretera: 750, negra, 48
28318;Grace;Lee;605;Carretera: 750, negra, 48
28319;Ashlee;She;604;Carretera: 750, negra, 44
28320;Janet;Navarro;606;Carretera: 750, negra, 52
28321;Arturo;Wu;605;Carretera: 750, negra, 48
28323;Nathan;Moore;564;Paseo: 1000, amarilla, 60
28324;Jésus;Martin;604;Carretera: 750, negra, 44
28325;Drew;Lal;606;Carretera: 750, negra, 52
28326;Carla;Lopez;575;Paseo: 1000, azul, 54
28327;Tabitha;Serrano;575;Paseo: 1000, azul, 54
28339;Sean;Edwards;314;Carretera: 150, roja, 56
28340;Lucas;Butler;311;Carretera: 150, roja, 44
28351;Donald;Rodriguez;584;Carretera: 750, negra, 58
28352;Meghan;Sanz;605;Carretera: 750, negra, 48
28353;Summer;Kapoor;584;Carretera: 750, negra, 58
28354;Ian;Wilson;311;Carretera: 150, roja, 44
28355;Carlos;James;312;Carretera: 150, roja, 48
28362;Kaylee;Sanchez;313;Carretera: 150, roja, 52
28363;Savannah;Travers;313;Carretera: 150, roja, 52
28364;Alison;Nara;390;Carretera: 550 para mujer, amarilla, 48
28365;Stacey;Zhao;574;Paseo: 1000, azul, 50
28366;Dalton;Rivera;584;Carretera: 750, negra, 58
28367;Jerome;Johnsen;606;Carretera: 750, negra, 52
28368;Fernando;Butler;585;Paseo: 3000, azul, 44
28369;Carolyn;Moreno;569;Paseo: 3000, amarilla, 50
28370;Eddie;Gutierrez;604;Carretera: 750, negra, 44
28371;Mandy;Liang;605;Carretera: 750, negra, 48
28372;Vincent;Hu;604;Carretera: 750, negra, 44
28375;Kathleen;Diaz;606;Carretera: 750, negra, 52
28376;Eugene;Chen;382;Carretera: 550 para mujer, amarilla, 38
28377;Walter;Ortega;573;Paseo: 1000, azul, 46
28382;Roberto;Ortega;572;Paseo: 3000, amarilla, 62
28383;Lacey;Zhou;567;Paseo: 3000, azul, 62
28386;Sergio;Subram;605;Carretera: 750, negra, 48
28387;Roberto;Alvarez;605;Carretera: 750, negra, 48
28388;Sheila;Rowe;567;Paseo: 3000, azul, 62
28389;Rachael;Martinez;346;Montaña: 100, plateada, 44
28390;Frederick;Suri;350;Montaña: 100, negra, 44
28393;Ramon;Zheng;348;Montaña: 100, negra, 38
28393;Ramon;Zheng;386;Carretera: 550 para mujer, amarilla, 42
28394;Alisha;Zhang;344;Montaña: 100, plateada, 38
28394;Alisha;Zhang;382;Carretera: 550 para mujer, amarilla, 38
28395;Shannon;Dominguez;349;Montaña: 100, negra, 42
28395;Shannon;Dominguez;382;Carretera: 550 para mujer, amarilla, 38
28396;Rebekah;Munoz;382;Carretera: 550 para mujer, amarilla, 38
28397;Cynthia;Rana;576;Paseo: 1000, azul, 60
28399;Dale;Deng;606;Carretera: 750, negra, 52
28400;Cedric;Anand;567;Paseo: 3000, azul, 62
28401;Maria;Alexander;349;Montaña: 100, negra, 42
28403;Jaclyn;Sharma;576;Paseo: 1000, azul, 60
28405;Erick;Malhotra;390;Carretera: 550 para mujer, amarilla, 48
28407;Emma;Miller;350;Montaña: 100, negra, 44
28414;Bradley;Luo;346;Montaña: 100, plateada, 44
28415;Melissa;Rogers;575;Paseo: 1000, azul, 54
28416;Roger;Black;562;Paseo: 1000, amarilla, 50
28417;Ashlee;Lal;564;Paseo: 1000, amarilla, 60
28418;Kelli;Zhu;348;Montaña: 100, negra, 38
28418;Kelli;Zhu;388;Carretera: 550 para mujer, amarilla, 44
28419;Cheryl;Suarez;388;Carretera: 550 para mujer, amarilla, 44
28419;Cheryl;Suarez;344;Montaña: 100, plateada, 38
28420;Tracy;Chapman;382;Carretera: 550 para mujer, amarilla, 38
28420;Tracy;Chapman;344;Montaña: 100, plateada, 38
28421;Monica;Gonzalez;569;Paseo: 3000, amarilla, 50
28424;Neil;Romero;584;Carretera: 750, negra, 58
28425;Gilbert;Nara;606;Carretera: 750, negra, 52
28427;Yolanda;Deng;604;Carretera: 750, negra, 44
28428;Ebony;Alvarez;604;Carretera: 750, negra, 44
28434;Brian;Lauer;572;Paseo: 3000, amarilla, 62
28436;Derrick;Carlson;606;Carretera: 750, negra, 52
28437;Mary;Smith;604;Carretera: 750, negra, 44
28438;Heidi;Sanchez;606;Carretera: 750, negra, 52
28443;Alfredo;Dominguez;351;Montaña: 100, negra, 48
28446;Mayra;Subram;561;Paseo: 1000, amarilla, 46
28449;Jarred;Gill;348;Montaña: 100, negra, 38
28458;Casey;She;350;Montaña: 100, negra, 44
28470;Tamara;Tang;344;Montaña: 100, plateada, 38
28471;Phillip;Sullivan;350;Montaña: 100, negra, 44
28472;Kellie;Ramos;585;Paseo: 3000, azul, 44
28474;Terrence;Nara;604;Carretera: 750, negra, 44
28477;Kenneth;Tang;584;Carretera: 750, negra, 58
28478;Riley;Long;348;Montaña: 100, negra, 38
28479;Marvin;Gomez;566;Paseo: 3000, azul, 58
28480;Arthur;Vazquez;565;Paseo: 3000, azul, 54
28481;Kristine;Moreno;565;Paseo: 3000, azul, 54
28482;Jaime;She;565;Paseo: 3000, azul, 54
28483;Tara;Raje;566;Paseo: 3000, azul, 58
28484;Harold;Raman;585;Paseo: 3000, azul, 44
28485;Bianca;Wu;570;Paseo: 3000, amarilla, 54
28486;Rebekah;Chandra;568;Paseo: 3000, amarilla, 44
28487;Gerald;Gill;585;Paseo: 3000, azul, 44
28488;Reginald;Travers;569;Paseo: 3000, amarilla, 50
28489;Jeffery;Zhu;586;Paseo: 3000, azul, 50
28490;Krista;Ramos;565;Paseo: 3000, azul, 54
28491;Cassie;Jai;350;Montaña: 100, negra, 44
28492;Bethany;Tang;351;Montaña: 100, negra, 48
28493;Morgan;Wilson;572;Paseo: 3000, amarilla, 62
28494;Ross;Martinez;565;Paseo: 3000, azul, 54
28497;Alvin;Yang;567;Paseo: 3000, azul, 62
28499;Lydia;Srini;572;Paseo: 3000, amarilla, 62
28500;Jermaine;Gonzalez;565;Paseo: 3000, azul, 54
28501;Gerald;Perez;569;Paseo: 3000, amarilla, 50
28502;Dominique;Jordan;565;Paseo: 3000, azul, 54
28503;Jay;Sanz;606;Carretera: 750, negra, 52
28504;Reginald;Gomez;349;Montaña: 100, negra, 42
28505;Barbara;Xie;572;Paseo: 3000, amarilla, 62
28506;Ruth;Schmidt;358;Montaña: 200, negra, 38
28506;Ruth;Schmidt;386;Carretera: 550 para mujer, amarilla, 42
28507;Deanna;Suri;572;Paseo: 3000, amarilla, 62
28508;Jaime;Romero;606;Carretera: 750, negra, 52
28509;Audrey;Diaz;571;Paseo: 3000, amarilla, 58
28510;Gregory;Andersen;352;Montaña: 200, plateada, 38
28511;Chase;Rivera;604;Carretera: 750, negra, 44
28512;Dwayne;Alonso;362;Montaña: 200, negra, 46
28513;Molly;Fernandez;566;Paseo: 3000, azul, 58
28515;Tony;Lal;604;Carretera: 750, negra, 44
28516;Vincent;Lin;605;Carretera: 750, negra, 48
28517;Troy;Gonzalez;606;Carretera: 750, negra, 52
28518;Tammy;Sanchez;569;Paseo: 3000, amarilla, 50
28519;Jésus;Ramos;360;Montaña: 200, negra, 42
28520;Susan;Liang;384;Carretera: 550 para mujer, amarilla, 40
28520;Susan;Liang;354;Montaña: 200, plateada, 42
28521;Bradley;Tang;382;Carretera: 550 para mujer, amarilla, 38
28522;Rosa;Ma;382;Carretera: 550 para mujer, amarilla, 38
28523;Charles;James;561;Paseo: 1000, amarilla, 46
28524;Paula;Gill;576;Paseo: 1000, azul, 60
28525;Dominic;Rodriguez;606;Carretera: 750, negra, 52
28527;Dwayne;Rubio;604;Carretera: 750, negra, 44
28528;Tasha;Chande;586;Paseo: 3000, azul, 50
28529;Tara;Chande;362;Montaña: 200, negra, 46
28530;Gavin;Powell;605;Carretera: 750, negra, 48
28531;Jared;Reed;572;Paseo: 3000, amarilla, 62
28532;Tony;Xie;354;Montaña: 200, plateada, 42
28534;Sabrina;Romero;584;Carretera: 750, negra, 58
28535;Leslie;Ferrier;575;Paseo: 1000, azul, 54
28540;Leah;Zhang;362;Montaña: 200, negra, 46
28541;Isabella;Perez;362;Montaña: 200, negra, 46
28547;April;Shen;360;Montaña: 200, negra, 42
28548;Krista;Ortega;568;Paseo: 3000, amarilla, 44
28549;Lydia;Subram;575;Paseo: 1000, azul, 54
28553;Sabrina;Serrano;386;Carretera: 550 para mujer, amarilla, 42
28553;Sabrina;Serrano;354;Montaña: 200, plateada, 42
28554;Natalie;Sanders;390;Carretera: 550 para mujer, amarilla, 48
28555;Monique;Serrano;390;Carretera: 550 para mujer, amarilla, 48
28556;Isabel;Gonzales;388;Carretera: 550 para mujer, amarilla, 44
28557;Casey;Alvarez;561;Paseo: 1000, amarilla, 46
28559;Billy;Gutierrez;360;Montaña: 200, negra, 42
28560;Peggy;Smith;352;Montaña: 200, plateada, 38
28562;Phillip;Martinez;386;Carretera: 550 para mujer, amarilla, 42
28562;Phillip;Martinez;352;Montaña: 200, plateada, 38
28563;Dennis;Cai;390;Carretera: 550 para mujer, amarilla, 48
28564;Alisha;Deng;382;Carretera: 550 para mujer, amarilla, 38
28568;Daisy;Alonso;386;Carretera: 550 para mujer, amarilla, 42
28569;Dustin;Jai;358;Montaña: 200, negra, 38
28569;Dustin;Jai;382;Carretera: 550 para mujer, amarilla, 38
28573;Tyrone;Gill;312;Carretera: 150, roja, 48
28574;Kayla;Flores;312;Carretera: 150, roja, 48
28580;Aimee;Liu;310;Carretera: 150, roja, 62
28580;Aimee;Liu;577;Paseo: 2000, azul, 46
28583;Ryan;Long;314;Carretera: 150, roja, 56
28584;Rolando;Smith;312;Carretera: 150, roja, 48
28586;Gabriel;Diaz;313;Carretera: 150, roja, 52
28587;Xavier;Harris;312;Carretera: 150, roja, 48
28588;Emma;Griffin;312;Carretera: 150, roja, 48
28598;Wyatt;Russell;314;Carretera: 150, roja, 56
28618;Katelyn;Bailey;311;Carretera: 150, roja, 44
28619;Brianna;Bailey;313;Carretera: 150, roja, 52
28620;Cole;Richardson;310;Carretera: 150, roja, 62
28621;Kristen;Liu;313;Carretera: 150, roja, 52
28624;Carson;Jenkins;312;Carretera: 150, roja, 48
28625;Logan;Griffin;311;Carretera: 150, roja, 44
28626;Bailey;Hernandez;314;Carretera: 150, roja, 56
28627;Edward;Collins;311;Carretera: 150, roja, 44
28628;Courtney;Phillips;313;Carretera: 150, roja, 52
28629;Cynthia;Madan;310;Carretera: 150, roja, 62
28630;Jack;Zimmerman;310;Carretera: 150, roja, 62
28635;Levi;Gonzalez;314;Carretera: 150, roja, 56
28643;Xavier;Gray;310;Carretera: 150, roja, 62
28644;Martha;Chow;311;Carretera: 150, roja, 44
28645;Martin;Fernandez;313;Carretera: 150, roja, 52
28646;Alexis;Moore;311;Carretera: 150, roja, 44
28647;Hannah;Foster;310;Carretera: 150, roja, 62
28648;Dylan;Harris;312;Carretera: 150, roja, 48
28649;Nathan;Martinez;311;Carretera: 150, roja, 44
28650;Jessica;Clark;312;Carretera: 150, roja, 48
28651;Lauren;Brown;310;Carretera: 150, roja, 62
28652;Mariah;Murphy;312;Carretera: 150, roja, 48
28653;Grace;Williams;314;Carretera: 150, roja, 56
28654;Miguel;Nelson;314;Carretera: 150, roja, 56
28655;Devin;Smith;314;Carretera: 150, roja, 56
28656;Lucas;Murphy;312;Carretera: 150, roja, 48
28657;Ryan;Hayes;313;Carretera: 150, roja, 52
28658;Jasmine;Bailey;314;Carretera: 150, roja, 56
